Unidade;Nome Unidade;Setor;Descrição Setor;Atividade;Máquina;Descrição Máquina;Nº Patrimônio;Plano;Descrição Plano;Sequência Manutenção;Data Execução;Quantidade Período;Sequência Tarefa;Descrição Tarefa;Funcionário;Nome Funcionário;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995235;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 02 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995237;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 02 - REDUTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995238;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 02 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995240;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 03;0;1;PREVENTIVA;1;27/09/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995243;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 03 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995244;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 03 - REDUTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995245;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 03 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995247;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 04;0;1;PREVENTIVA;1;27/09/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995250;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 04 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995251;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 04 - REDUTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995252;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 04 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995254;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 05;0;1;PREVENTIVA;1;27/09/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995257;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 05 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995258;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 05 - REDUTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995259;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 05 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995275;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 06;0;1;PREVENTIVA;1;27/09/2025;60;332;INSPEÇÃO EM VÁLVULAS  S-PD T01, S-PD T02 E S-PD T03 (SAIDA DOS  MATURADORES);426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995279;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 06 - REDUTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995280;CÂMARA RESFRIAMENTO 01 - INTERIOR - TRILHO 06 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;27/09/2025;60;16;REVISAR REDUTOR E MOTOR;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995282;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 01;0;1;PREVENTIVA;1;02/10/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995283;CÂMARA RESFRIAMENTO 02 - INTERIOR - SISTEMA PNEUMÁTICO;0;1;PREVENTIVA;1;02/10/2025;60;5295;VERIFICAÇÃO DO CONJUNTO PNEUMÁTICO;;254056;ROBSON GARCIA RIBEIRO;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995285;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 01 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995286;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 01 - REDUTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995287;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 01 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995288;CÂMARA RESFRIAMENTO 02 - INTERIOR - SISTEMA ELÉTRICO;0;1;PREVENTIVA;1;27/12/2024;30;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;254443;ANDERSON DOS SANTOS LIMA;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995289;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 02;0;1;PREVENTIVA;1;02/10/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995292;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 02 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995293;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 02 - REDUTOR;0;1;PREVENTIVA;1;02/10/2025;60;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995294;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 02 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995296;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 03;0;1;PREVENTIVA;1;02/10/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995300;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 03 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995301;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 03 - REDUTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995302;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 03 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995304;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 04;0;1;PREVENTIVA;1;02/10/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995307;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 04 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995308;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 04 - REDUTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995309;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 04 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995311;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 05;0;1;PREVENTIVA;1;02/10/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995314;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 05 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995317;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 05 - REDUTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995318;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 05 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995320;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 06;0;1;PREVENTIVA;1;02/10/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995324;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 06 - REDUTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995325;CÂMARA RESFRIAMENTO 02 - INTERIOR - TRILHO 06 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;02/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995327;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 01;0;1;PREVENTIVA;1;09/10/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995328;CÂMARA RESFRIAMENTO 03 - INTERIOR - SISTEMA PNEUMÁTICO;0;1;PREVENTIVA;1;09/10/2025;60;5295;VERIFICAÇÃO DO CONJUNTO PNEUMÁTICO;;254056;ROBSON GARCIA RIBEIRO;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995330;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 01 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995331;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 01 - REDUTOR;0;1;PREVENTIVA;1;20/11/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995332;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 01 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995333;CÂMARA RESFRIAMENTO 03 - INTERIOR - SISTEMA ELÉTRICO;0;1;PREVENTIVA;1;27/12/2024;60;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;254443;ANDERSON DOS SANTOS LIMA;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995334;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 02;0;1;PREVENTIVA;1;09/10/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995337;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 02 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995338;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 02 - REDUTOR;0;1;PREVENTIVA;1;09/10/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995339;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 02 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995341;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 03;0;1;PREVENTIVA;1;09/10/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995344;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 03 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995345;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 03 - REDUTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995346;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 03 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995348;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 04;0;1;PREVENTIVA;1;09/10/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995350;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 04 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995352;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 04 - REDUTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995353;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 04 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995355;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 05;0;1;PREVENTIVA;1;09/10/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995358;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 05 - CHAVES;0;1;PREVENTIVA;1;27/12/2024;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995359;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 05 - REDUTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995360;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 05 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995362;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 06;0;1;PREVENTIVA;1;09/10/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995366;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 06 - REDUTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995367;CÂMARA RESFRIAMENTO 03 - INTERIOR - TRILHO 06 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;09/10/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995369;CÂMARA RESFRIAMENTO 07 - INTERIOR - TRILHO 01;0;1;PREVENTIVA;1;30/10/2025;90;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995373;CÂMARA RESFRIAMENTO 07 - INTERIOR - TRILHO 01 - CHAVES;0;1;PREVENTIVA;1;03/01/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995374;CÂMARA RESFRIAMENTO 07 - INTERIOR - TRILHO 01 - REDUTOR;0;1;PREVENTIVA;1;06/11/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995375;CÂMARA RESFRIAMENTO 07 - INTERIOR - TRILHO 01 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;06/11/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995380;CÂMARA RESFRIAMENTO 07 - INTERIOR - TRILHO 02 - CHAVES;0;1;PREVENTIVA;1;03/01/2025;60;54109;INSPECIONAR COMPONENTES MECÂNICOS;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995381;CÂMARA RESFRIAMENTO 07 - INTERIOR - TRILHO 02 - REDUTOR;0;1;PREVENTIVA;1;06/11/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
92;FRIG. AURORA CASTRO;ABT;SETOR ABATE/RESFRIAMENTO      ;2488;99995382;CÂMARA RESFRIAMENTO 07 - INTERIOR - TRILHO 02 - REDUTOR - MOTOR;0;1;PREVENTIVA;1;06/11/2025;90;16;REVISAR REDUTOR E MOTOR;426516;ALTILES PROCOPIO RAMOS;;
